Columns,Importances,Absolute_Importances
Created_on_Weekend,-114722.1937624378,114722.1937624378
Cases_resolved_within_past_8_hours,-14.803803828006064,14.803803828006064
Concurrent_open_cases,-6.359280632270052,6.359280632270052
Seconds_left_Year,-1.9815979936952064,1.9815979936952064
Rolling_Std,-1.9061163414505151,1.9061163414505151
Rolling_Mean,-1.7104207937266862,1.7104207937266862
Seconds_left_Month,-1.4811716914308495,1.4811716914308495
Seconds_left_Qtr,-1.4776292257527117,1.4776292257527117
Rolling_Median,-1.1285926650309845,1.1285926650309845
Seconds_left_Day,-0.8821941501905409,0.8821941501905409
Cases_created_within_past_8_hours,-0.10381018911034812,0.10381018911034812
